campaign_id,advertiser,industry,account_tier,sales_rep,ad_format,platform,quarter,month,impressions,clicks,ctr,cpm,booked_revenue,budget,actual_revenue,delivery_rate,cost_of_sale,gross_margin,margin_pct,deal_status,payment_status
5461,Meta,Technology,Growth,Priya S.,Interactive Overlay,Multi-Platform,Q3 2025,Jul,122184,1820,0.0149,25.12,3069.26,2754.18,2522.93,0.822,1190.82,1332.11,52.8,In Flight,Pending
5462,EA Games,Gaming,Enterprise,Sarah K.,Display Banner,Mobile,Q1 2025,Mar,405081,6116,0.0151,26.94,10912.88,11415.63,8708.48,0.798,2368.71,6339.77,72.8,Renewal Pending,Overdue
5463,Apple,Technology,Growth,David R.,Video Pre-Roll,CTV,Q4 2025,Dec,50000,790,0.0158,35.28,1764.0,1854.49,1852.2,1.05,277.83,1574.37,85.0,Closed Won,Received
5464,Coca-Cola,CPG,Mid-Market,David R.,Display Banner,CTV,Q2 2025,Jun,215308,4650,0.0216,22.8,4909.02,4573.22,4398.48,0.896,1112.82,3285.66,74.7,Closed Won,Received
5465,PepsiCo,CPG,Enterprise,James L.,Display Banner,Mobile,Q2 2025,Apr,961629,12885,0.0134,26.92,25887.05,25639.06,23479.55,0.907,8710.91,14768.64,62.9,In Flight,Pending
5466,EA Games,Gaming,Enterprise,James L.,Audio Ad,Mobile,Q3 2025,Sep,141507,1627,0.0115,24.55,3474.0,3318.9,3647.7,1.05,1251.16,2396.54,65.7,Closed Won,Invoiced
5467,EA Games,Gaming,Enterprise,Alex T.,Sponsored Stream,Mobile,Q2 2025,May,138220,2667,0.0193,23.07,3188.74,3317.75,2809.28,0.881,1252.94,1556.34,55.4,Closed Won,Overdue
5468,Intel,Technology,Growth,Alex T.,Homepage Takeover,Mobile,Q2 2025,Jun,289474,6021,0.0208,35.49,10273.43,10744.84,9472.1,0.922,1903.89,7568.21,79.9,Closed Won,Invoiced
5469,Sony,Technology,Mid-Market,James L.,Audio Ad,Desktop,Q1 2025,Feb,247148,4250,0.0172,24.88,6149.04,6743.35,5146.75,0.837,1044.79,4101.96,79.7,Renewal Pending,Overdue
5470,Apple,Technology,Mid-Market,Alex T.,Display Banner,Multi-Platform,Q2 2025,Jun,505877,10117,0.02,13.99,7077.22,6522.33,5767.93,0.815,2457.14,3310.79,57.4,In Flight,Pending
5471,Red Bull,CPG,Mid-Market,Maria G.,Video Pre-Roll,Desktop,Q4 2025,Dec,142388,3915,0.0275,29.04,4134.95,4093.17,4341.7,1.05,894.39,3447.31,79.4,Closed Won,Received
5472,EA Games,Gaming,Enterprise,James L.,Video Pre-Roll,Desktop,Q4 2025,Oct,285430,8562,0.03,33.7,9618.99,9292.11,10099.94,1.05,3262.28,6837.66,67.7,Closed Won,Received
5473,Toyota,Automotive,Mid-Market,David R.,Display Banner,Multi-Platform,Q2 2025,Jun,289086,6851,0.0237,18.95,5478.18,6242.0,5489.14,1.002,1932.18,3556.96,64.8,Closed Won,Received
5474,Meta,Technology,Enterprise,Maria G.,Video Pre-Roll,Mobile,Q2 2025,Jun,124437,3459,0.0278,26.22,3262.74,3011.34,3259.48,0.999,928.95,2330.53,71.5,Closed Won,Overdue
5475,PepsiCo,CPG,Growth,Alex T.,Audio Ad,CTV,Q4 2025,Oct,148570,1857,0.0125,23.29,3460.2,3335.29,3391.0,0.98,1383.53,2007.47,59.2,Closed Won,Invoiced
5476,Red Bull,CPG,Mid-Market,Priya S.,Sponsored Stream,Mobile,Q4 2025,Nov,161303,4161,0.0258,35.57,5737.55,5275.25,4940.03,0.861,741.0,4199.03,85.0,In Flight,Pending
5477,Meta,Technology,Mid-Market,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,Jun,60466,707,0.0117,15.95,964.43,926.08,909.46,0.943,484.74,424.72,46.7,Closed Won,Invoiced
5478,PepsiCo,CPG,Mid-Market,James L.,Homepage Takeover,Mobile,Q2 2025,Jun,119259,3601,0.0302,33.37,3979.67,3847.61,3502.11,0.88,1110.17,2391.94,68.3,Closed Won,Received
5479,Adobe,Technology,Mid-Market,Priya S.,Sponsored Stream,Mobile,Q4 2025,Nov,538709,13844,0.0257,31.09,16748.46,21428.92,11941.65,0.713,3976.57,7965.08,66.7,Closed Won,Received
5480,Disney,Entertainment,Growth,Alex T.,Audio Ad,Mobile,Q3 2025,Jul,373313,8586,0.023,9.47,3535.27,3110.58,3570.62,1.01,2210.21,1360.41,38.1,Closed Won,Received
5481,Intel,Technology,Mid-Market,David R.,Interactive Overlay,CTV,Q1 2025,Mar,102339,1770,0.0173,20.82,2130.7,2531.89,2053.99,0.964,439.55,1614.44,78.6,Renewal Pending,Invoiced
5482,Red Bull,CPG,Enterprise,Sarah K.,Homepage Takeover,Mobile,Q3 2025,Jul,160717,4757,0.0296,37.56,6036.53,5368.43,4919.77,0.815,1205.34,3714.43,75.5,Closed Won,Overdue
5483,Warner Bros,Entertainment,Mid-Market,Priya S.,Sponsored Stream,Multi-Platform,Q1 2025,Feb,354021,7080,0.02,28.82,10202.89,10292.82,9090.77,0.891,4454.48,4636.29,51.0,Closed Won,Received
5484,Sony,Technology,Enterprise,Sarah K.,Homepage Takeover,Desktop,Q3 2025,Aug,232053,6126,0.0264,39.05,9061.67,11226.14,9097.92,1.004,1765.0,7332.92,80.6,Closed Won,Received
5485,Netflix,Entertainment,Enterprise,James L.,Homepage Takeover,Mobile,Q3 2025,Jul,308639,5802,0.0188,37.61,11607.91,11729.14,10806.96,0.931,4322.78,6484.18,60.0,Closed Won,Received
5486,Coca-Cola,CPG,Growth,Alex T.,Video Pre-Roll,Mobile,Q4 2025,Nov,249522,7435,0.0298,27.31,6814.45,8310.59,5342.53,0.784,1543.99,3798.54,71.1,Renewal Pending,Received
5487,Meta,Technology,Growth,David R.,Video Pre-Roll,Multi-Platform,Q3 2025,Aug,193363,5472,0.0283,29.61,5725.48,5053.57,4712.07,0.823,885.87,3826.2,81.2,Closed Won,Invoiced
5488,Intel,Technology,Growth,Alex T.,Homepage Takeover,Desktop,Q2 2025,Jun,142526,3506,0.0246,37.47,5340.45,5692.77,5607.47,1.05,2259.81,3347.66,59.7,Closed Won,Received
5489,Toyota,Automotive,Mid-Market,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,Apr,62561,1520,0.0243,20.57,1286.88,1470.62,1190.36,0.925,483.29,707.07,59.4,Closed Won,Invoiced
5490,Sony,Technology,Mid-Market,Priya S.,Video Pre-Roll,Multi-Platform,Q4 2025,Dec,283165,6569,0.0232,35.4,10024.04,9287.52,10074.16,1.005,3525.96,6548.2,65.0,In Flight,Pending
5491,Adobe,Technology,Enterprise,James L.,Sponsored Stream,Desktop,Q1 2025,Jan,136297,2984,0.0219,29.58,4031.67,4052.26,4233.25,1.05,2357.92,1875.33,44.3,In Flight,Pending
5492,Apple,Technology,Enterprise,James L.,Video Pre-Roll,Multi-Platform,Q2 2025,Jun,50000,1180,0.0236,32.06,1603.0,1508.82,1415.45,0.883,386.42,1029.03,72.7,In Flight,Pending
5493,Procter & Gamble,CPG,Growth,Alex T.,Homepage Takeover,Desktop,Q1 2025,Feb,105184,2608,0.0248,33.76,3551.01,3600.22,3366.36,0.948,1471.1,1895.26,56.3,Closed Won,Received
5494,Adobe,Technology,Mid-Market,Priya S.,Homepage Takeover,CTV,Q4 2025,Oct,321847,10266,0.0319,37.14,11953.4,10496.5,9120.44,0.763,3493.13,5627.31,61.7,Renewal Pending,Overdue
5495,Disney,Entertainment,Growth,Priya S.,Audio Ad,Multi-Platform,Q3 2025,Jul,50000,695,0.0139,20.7,1035.0,1087.39,901.48,0.871,402.96,498.52,55.3,Closed Won,Received
5496,Netflix,Entertainment,Mid-Market,Sarah K.,Display Banner,CTV,Q2 2025,Apr,71423,1928,0.027,16.33,1166.34,1438.34,1126.68,0.966,338.0,788.68,70.0,Closed Won,Received
5497,Coca-Cola,CPG,Enterprise,Alex T.,Video Pre-Roll,Mobile,Q2 2025,Apr,181626,4104,0.0226,34.4,6247.93,7192.41,5654.38,0.905,1198.73,4455.65,78.8,In Flight,Pending
5498,Unilever,CPG,Mid-Market,Alex T.,Homepage Takeover,Desktop,Q4 2025,Nov,501106,13830,0.0276,44.22,22158.91,21059.15,21183.92,0.956,5973.87,15210.05,71.8,Closed Won,Overdue
5499,Unilever,CPG,Mid-Market,Maria G.,Interactive Overlay,Multi-Platform,Q3 2025,Aug,362210,8548,0.0236,15.26,5527.32,6001.01,5494.16,0.994,1889.99,3604.17,65.6,Closed Won,Overdue
5500,Riot Games,Gaming,Enterprise,Alex T.,Audio Ad,Mobile,Q4 2025,Nov,541072,10388,0.0192,25.16,13613.37,11796.62,13136.9,0.965,5491.22,7645.68,58.2,Closed Won,Received
5501,Warner Bros,Entertainment,Growth,James L.,Display Banner,Desktop,Q4 2025,Dec,192187,2959,0.0154,21.13,4060.91,4724.63,3841.62,0.946,1352.25,2489.37,64.8,Closed Won,Received
5502,Meta,Technology,Mid-Market,Sarah K.,Display Banner,CTV,Q4 2025,Nov,137675,2409,0.0175,24.88,3425.35,3052.39,3202.7,0.935,1191.4,2011.3,62.8,Closed Won,Invoiced
5503,PepsiCo,CPG,Enterprise,Priya S.,Audio Ad,Mobile,Q2 2025,Jun,319542,5080,0.0159,27.55,8803.38,9285.93,7702.96,0.875,4028.65,3674.31,47.7,In Flight,Pending
5504,Procter & Gamble,CPG,Mid-Market,Alex T.,Video Pre-Roll,Desktop,Q4 2025,Dec,79261,1513,0.0191,22.66,1796.05,1552.46,1519.46,0.846,528.77,990.69,65.2,Closed Won,Received
5505,Meta,Technology,Growth,Sarah K.,Sponsored Stream,Desktop,Q1 2025,Feb,74465,1474,0.0198,20.91,1557.06,1467.99,1600.66,1.028,475.4,1125.26,70.3,In Flight,Pending
5506,EA Games,Gaming,Enterprise,Alex T.,Display Banner,Desktop,Q2 2025,May,64597,1195,0.0185,20.58,1329.41,1299.39,1306.81,0.983,514.88,791.93,60.6,Renewal Pending,Received
5507,Spotify,Entertainment,Growth,Priya S.,Video Pre-Roll,Mobile,Q4 2025,Nov,388911,11900,0.0306,31.93,12417.93,11500.98,10642.17,0.857,1894.31,8747.86,82.2,Closed Won,Received
5508,Adobe,Technology,Enterprise,David R.,Display Banner,CTV,Q2 2025,Jun,83477,567,0.0068,16.29,1359.84,1185.36,1257.85,0.925,223.9,1033.95,82.2,Closed Won,Invoiced
5509,Disney,Entertainment,Growth,Priya S.,Video Pre-Roll,Mobile,Q2 2025,Apr,362392,5725,0.0158,26.9,9748.34,9808.13,7886.41,0.809,2657.72,5228.69,66.3,Renewal Pending,Received
5510,Apple,Technology,Mid-Market,Priya S.,Sponsored Stream,Multi-Platform,Q2 2025,May,183278,3262,0.0178,24.3,4453.66,5748.44,3928.13,0.882,1009.53,2918.6,74.3,In Flight,Pending
5511,Microsoft,Technology,Mid-Market,Priya S.,Audio Ad,Multi-Platform,Q3 2025,Sep,392931,7426,0.0189,15.77,6196.52,5416.51,5967.25,0.963,1724.54,4242.71,71.1,Closed Won,Received
5512,Procter & Gamble,CPG,Mid-Market,Alex T.,Video Pre-Roll,CTV,Q2 2025,Jun,67217,1835,0.0273,32.35,2174.47,2247.63,2046.18,0.941,906.46,1139.72,55.7,Closed Won,Received
5513,PepsiCo,CPG,Growth,Maria G.,Interactive Overlay,Desktop,Q4 2025,Nov,98675,1588,0.0161,21.28,2099.8,1606.35,1950.71,0.929,786.14,1164.57,59.7,In Flight,Pending
5514,Riot Games,Gaming,Mid-Market,Priya S.,Video Pre-Roll,CTV,Q4 2025,Dec,234026,7956,0.034,29.2,6833.56,7366.31,5801.69,0.849,1984.18,3817.51,65.8,Closed Won,Received
5515,Samsung,Technology,Mid-Market,James L.,Homepage Takeover,Mobile,Q3 2025,Aug,115293,2893,0.0251,33.66,3880.76,4066.58,3232.67,0.833,1157.3,2075.37,64.2,In Flight,Pending
5516,Netflix,Entertainment,Enterprise,James L.,Video Pre-Roll,Mobile,Q2 2025,Jun,50000,1510,0.0302,34.46,1723.0,1581.7,1716.11,0.996,528.56,1187.55,69.2,Closed Won,Received
5517,Netflix,Entertainment,Growth,Sarah K.,Audio Ad,CTV,Q4 2025,Oct,54295,1031,0.019,22.78,1236.84,1133.27,1298.68,1.05,564.93,733.75,56.5,In Flight,Pending
5518,Spotify,Entertainment,Mid-Market,Maria G.,Sponsored Stream,Mobile,Q2 2025,Jun,66795,1349,0.0202,25.21,1683.9,1602.62,1623.28,0.964,696.39,926.89,57.1,Closed Won,Invoiced
5519,Red Bull,CPG,Growth,Sarah K.,Sponsored Stream,Multi-Platform,Q1 2025,Feb,70875,1623,0.0229,30.9,2190.04,2347.79,1984.18,0.906,890.9,1093.28,55.1,In Flight,Pending
5520,Microsoft,Technology,Enterprise,James L.,Interactive Overlay,Desktop,Q1 2025,Jan,280808,4661,0.0166,25.06,7037.05,8175.23,7163.72,1.018,3180.69,3983.03,55.6,Renewal Pending,Received
5521,Sony,Technology,Mid-Market,James L.,Sponsored Stream,CTV,Q3 2025,Aug,213126,3900,0.0183,33.72,7186.61,7822.16,6130.18,0.853,2176.21,3953.97,64.5,Closed Won,Received
5522,Apple,Technology,Mid-Market,David R.,Audio Ad,Desktop,Q1 2025,Mar,185308,2538,0.0137,17.82,3302.19,4036.9,3315.4,1.004,928.31,2387.09,72.0,In Flight,Pending
5523,Nike,Retail,Mid-Market,Priya S.,Sponsored Stream,Multi-Platform,Q1 2025,Jan,811739,15423,0.019,30.38,24660.63,19766.24,21504.07,0.872,7160.86,14343.21,66.7,Closed Won,Invoiced
5524,Intel,Technology,Mid-Market,James L.,Audio Ad,Desktop,Q2 2025,Apr,416724,5875,0.0141,21.95,9147.09,10429.44,8012.85,0.876,2900.65,5112.2,63.8,Closed Won,Received
5525,EA Games,Gaming,Enterprise,Alex T.,Homepage Takeover,Desktop,Q2 2025,Jun,309110,11344,0.0367,36.91,11409.25,11826.57,10188.46,0.893,2883.33,7305.13,71.7,Renewal Pending,Invoiced
5526,Adobe,Technology,Mid-Market,Alex T.,Video Pre-Roll,Mobile,Q3 2025,Jul,50000,1325,0.0265,32.6,1630.0,1504.95,1486.56,0.912,762.61,723.95,48.7,Closed Won,Invoiced
5527,Apple,Technology,Mid-Market,Sarah K.,Homepage Takeover,Mobile,Q4 2025,Oct,170694,4130,0.0242,41.26,7042.83,7038.42,6993.53,0.993,3587.68,3405.85,48.7,Closed Won,Received
5528,Toyota,Automotive,Enterprise,Sarah K.,Video Pre-Roll,Desktop,Q4 2025,Oct,206686,4092,0.0198,43.41,8972.24,9657.54,7321.35,0.816,2474.62,4846.73,66.2,Closed Won,Invoiced
5529,Toyota,Automotive,Mid-Market,Priya S.,Homepage Takeover,Mobile,Q2 2025,May,116753,2918,0.025,37.59,4388.75,4468.43,3826.99,0.872,1733.63,2093.36,54.7,Closed Won,Received
5530,Spotify,Entertainment,Mid-Market,Priya S.,Display Banner,Mobile,Q2 2025,May,637368,16189,0.0254,8.37,5334.77,5755.07,4998.68,0.937,2029.46,2969.22,59.4,In Flight,Pending
5531,Red Bull,CPG,Enterprise,David R.,Sponsored Stream,Desktop,Q4 2025,Oct,169560,3323,0.0196,34.01,5766.74,5948.37,5564.9,0.965,1669.47,3895.43,70.0,Closed Won,Received
5532,Meta,Technology,Growth,Maria G.,Video Pre-Roll,Mobile,Q1 2025,Mar,60920,1401,0.023,17.91,1091.08,1042.24,855.41,0.784,334.47,520.94,60.9,Closed Won,Invoiced
5533,Adobe,Technology,Growth,Sarah K.,Video Pre-Roll,Multi-Platform,Q4 2025,Dec,73284,1854,0.0253,27.81,2038.03,2327.59,1746.59,0.857,476.82,1269.77,72.7,Closed Won,Received
5534,Procter & Gamble,CPG,Mid-Market,Priya S.,Display Banner,CTV,Q1 2025,Feb,1010417,21319,0.0211,16.14,16308.13,14436.41,12720.34,0.78,3332.73,9387.61,73.8,Closed Won,Invoiced
5535,Red Bull,CPG,Enterprise,Sarah K.,Audio Ad,CTV,Q4 2025,Dec,116296,1546,0.0133,30.34,3528.42,3497.91,3048.55,0.864,1213.32,1835.23,60.2,Closed Won,Received
5536,Adobe,Technology,Growth,Priya S.,Display Banner,CTV,Q2 2025,Apr,50000,510,0.0102,15.8,790.0,849.48,699.15,0.885,278.96,420.19,60.1,In Flight,Pending
5537,Coca-Cola,CPG,Mid-Market,James L.,Display Banner,Mobile,Q2 2025,Jun,100762,1652,0.0164,24.97,2516.03,2615.08,2415.39,0.96,1495.13,920.26,38.1,Closed Won,Received
5538,Apple,Technology,Mid-Market,Sarah K.,Sponsored Stream,Desktop,Q4 2025,Nov,50000,1580,0.0316,29.66,1483.0,1300.77,1092.97,0.737,365.05,727.92,66.6,Closed Won,Received
5539,Apple,Technology,Mid-Market,James L.,Sponsored Stream,Mobile,Q3 2025,Aug,339031,8001,0.0236,26.56,9004.66,8199.4,8752.53,0.972,2599.5,6153.03,70.3,In Flight,Pending
5540,Riot Games,Gaming,Mid-Market,Sarah K.,Video Pre-Roll,Multi-Platform,Q2 2025,Apr,50000,940,0.0188,19.8,990.0,962.29,870.21,0.879,384.63,485.58,55.8,Closed Won,Received
5541,Intel,Technology,Mid-Market,Maria G.,Display Banner,Multi-Platform,Q3 2025,Aug,53010,826,0.0156,25.22,1336.91,1440.72,1193.86,0.893,414.27,779.59,65.3,Closed Won,Invoiced
5542,Microsoft,Technology,Mid-Market,David R.,Video Pre-Roll,Mobile,Q4 2025,Nov,163274,2432,0.0149,38.89,6349.73,5944.39,6337.03,0.998,1806.05,4530.98,71.5,In Flight,Pending
5543,PepsiCo,CPG,Mid-Market,Alex T.,Audio Ad,Desktop,Q1 2025,Feb,395341,5495,0.0139,17.34,6855.21,6843.58,7047.16,1.028,2050.72,4996.44,70.9,Closed Won,Invoiced
5544,Adobe,Technology,Growth,Alex T.,Video Pre-Roll,Desktop,Q1 2025,Mar,153960,4449,0.0289,18.6,2863.66,2367.68,2485.66,0.868,825.24,1660.42,66.8,Closed Won,Overdue
5545,Nike,Retail,Mid-Market,Alex T.,Display Banner,Mobile,Q3 2025,Aug,59509,1154,0.0194,16.96,1009.27,1013.84,875.04,0.867,398.14,476.9,54.5,Closed Won,Received
5546,Coca-Cola,CPG,Mid-Market,James L.,Video Pre-Roll,Mobile,Q1 2025,Mar,188348,4200,0.0223,27.16,5115.53,4255.64,4563.05,0.892,1793.28,2769.77,60.7,Closed Won,Received
5547,Apple,Technology,Growth,Priya S.,Video Pre-Roll,Desktop,Q3 2025,Aug,111944,3503,0.0313,22.83,2555.68,2497.29,2215.77,0.867,591.61,1624.16,73.3,Closed Won,Invoiced
5548,EA Games,Gaming,Mid-Market,Alex T.,Sponsored Stream,Multi-Platform,Q2 2025,May,402786,13896,0.0345,39.75,16010.74,18285.9,12888.65,0.805,6869.65,6019.0,46.7,Renewal Pending,Overdue
5549,Nike,Retail,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q2 2025,Jun,322490,8481,0.0263,35.13,11329.07,8117.67,10388.76,0.917,2690.69,7698.07,74.1,Closed Won,Invoiced
5550,Spotify,Entertainment,Mid-Market,Alex T.,Video Pre-Roll,Multi-Platform,Q1 2025,Mar,105902,1662,0.0157,17.26,1827.87,2211.94,1584.76,0.867,437.39,1147.37,72.4,In Flight,Pending
5551,Spotify,Entertainment,Mid-Market,Sarah K.,Display Banner,Multi-Platform,Q3 2025,Jul,303706,1700,0.0056,12.23,3714.32,4869.37,3446.89,0.928,1609.7,1837.19,53.3,Renewal Pending,Received
5552,Meta,Technology,Growth,James L.,Video Pre-Roll,Multi-Platform,Q1 2025,Jan,202193,6045,0.0299,28.29,5720.04,7616.24,6006.04,1.05,3003.02,3003.02,50.0,In Flight,Pending
5553,Apple,Technology,Mid-Market,Sarah K.,Video Pre-Roll,CTV,Q1 2025,Mar,485749,11755,0.0242,20.64,10025.86,7545.26,9143.58,0.912,3520.28,5623.3,61.5,Closed Won,Received
5554,Apple,Technology,Growth,Sarah K.,Interactive Overlay,CTV,Q1 2025,Feb,293532,8571,0.0292,18.91,5550.69,4423.29,4773.59,0.86,1054.96,3718.63,77.9,Closed Won,Invoiced
5555,Warner Bros,Entertainment,Enterprise,Sarah K.,Sponsored Stream,CTV,Q4 2025,Oct,252103,4613,0.0183,36.05,9088.31,8933.92,8161.3,0.898,2938.07,5223.23,64.0,Closed Won,Received
5556,Sony,Technology,Enterprise,David R.,Audio Ad,CTV,Q1 2025,Mar,470884,6686,0.0142,20.8,9794.39,9309.4,9108.78,0.93,1940.17,7168.61,78.7,In Flight,Pending
5557,Unilever,CPG,Mid-Market,David R.,Interactive Overlay,Mobile,Q4 2025,Dec,164772,4300,0.0261,28.09,4628.45,4493.16,4198.0,0.907,2510.4,1687.6,40.2,Closed Won,Overdue
5558,Netflix,Entertainment,Enterprise,Priya S.,Sponsored Stream,Multi-Platform,Q1 2025,Feb,87686,1876,0.0214,40.04,3510.95,4458.23,3072.08,0.875,1164.32,1907.76,62.1,Renewal Pending,Overdue
5559,Toyota,Automotive,Enterprise,James L.,Video Pre-Roll,CTV,Q1 2025,Mar,191122,5370,0.0281,30.98,5920.96,5038.86,4659.8,0.787,2003.71,2656.09,57.0,Closed Won,Overdue
5560,Coca-Cola,CPG,Mid-Market,Maria G.,Sponsored Stream,Multi-Platform,Q3 2025,Jul,122475,2988,0.0244,21.94,2687.1,2317.78,2609.17,0.971,816.67,1792.5,68.7,In Flight,Pending
5561,Red Bull,CPG,Enterprise,Maria G.,Interactive Overlay,Multi-Platform,Q3 2025,Aug,263908,5568,0.0211,21.72,5732.08,6725.67,4866.54,0.849,2584.13,2282.41,46.9,Closed Won,Overdue
5562,Intel,Technology,Enterprise,Maria G.,Sponsored Stream,Desktop,Q4 2025,Dec,171023,3266,0.0191,33.08,5657.44,5444.65,5866.77,1.037,1760.03,4106.74,70.0,Renewal Pending,Received
5563,Riot Games,Gaming,Growth,Sarah K.,Homepage Takeover,Desktop,Q4 2025,Dec,224661,6357,0.0283,47.96,10774.74,10870.51,9589.52,0.89,2531.63,7057.89,73.6,Closed Won,Overdue
5564,Warner Bros,Entertainment,Enterprise,David R.,Video Pre-Roll,Mobile,Q4 2025,Nov,62112,2111,0.034,37.47,2327.34,2387.85,2045.73,0.879,777.38,1268.35,62.0,In Flight,Pending
5565,PepsiCo,CPG,Mid-Market,James L.,Interactive Overlay,Mobile,Q3 2025,Aug,244416,5597,0.0229,20.01,4890.76,5324.68,4313.65,0.882,1889.38,2424.27,56.2,Closed Won,Received
5566,EA Games,Gaming,Growth,Sarah K.,Sponsored Stream,Multi-Platform,Q3 2025,Aug,58210,1222,0.021,31.25,1819.06,1843.91,1695.36,0.932,954.49,740.87,43.7,In Flight,Pending
5567,Disney,Entertainment,Growth,David R.,Audio Ad,Mobile,Q2 2025,Apr,351304,7728,0.022,17.81,6256.72,6678.97,5324.47,0.851,2720.8,2603.67,48.9,In Flight,Pending
5568,Warner Bros,Entertainment,Enterprise,David R.,Video Pre-Roll,Mobile,Q4 2025,Oct,351724,6753,0.0192,40.26,14160.41,12556.79,12262.92,0.866,5763.57,6499.35,53.0,Closed Won,Overdue
5569,Nike,Retail,Growth,Alex T.,Video Pre-Roll,Mobile,Q3 2025,Sep,214993,6793,0.0316,23.15,4977.09,4993.65,4827.78,0.97,1356.61,3471.17,71.9,Closed Won,Invoiced
5570,Coca-Cola,CPG,Mid-Market,Alex T.,Video Pre-Roll,Desktop,Q3 2025,Sep,208578,3462,0.0166,30.8,6424.2,7006.48,5389.9,0.839,1503.78,3886.12,72.1,Closed Won,Received
5571,Sony,Technology,Mid-Market,James L.,Sponsored Stream,CTV,Q2 2025,May,136090,3592,0.0264,35.96,4893.8,4908.65,4717.62,0.964,1236.02,3481.6,73.8,Closed Won,Received
5572,Unilever,CPG,Mid-Market,James L.,Video Pre-Roll,Multi-Platform,Q1 2025,Mar,100450,3073,0.0306,21.93,2202.87,2240.87,2172.03,0.986,727.63,1444.4,66.5,In Flight,Pending
5573,Meta,Technology,Growth,James L.,Video Pre-Roll,Desktop,Q4 2025,Dec,160816,3007,0.0187,32.69,5257.08,5375.37,5115.14,0.973,813.31,4301.83,84.1,Closed Won,Received
5574,Procter & Gamble,CPG,Mid-Market,Sarah K.,Audio Ad,Mobile,Q2 2025,May,795040,12243,0.0154,20.08,15964.4,14764.75,14990.57,0.939,7300.41,7690.16,51.3,Closed Won,Invoiced
5575,Sony,Technology,Mid-Market,Priya S.,Video Pre-Roll,Mobile,Q2 2025,Apr,195527,5631,0.0288,20.63,4033.72,4172.22,3130.17,0.776,776.28,2353.89,75.2,In Flight,Pending
5576,Microsoft,Technology,Mid-Market,James L.,Interactive Overlay,Desktop,Q1 2025,Jan,55459,537,0.0097,11.16,618.92,664.45,509.37,0.823,119.7,389.67,76.5,Closed Won,Invoiced
5577,Spotify,Entertainment,Growth,Alex T.,Display Banner,Desktop,Q4 2025,Oct,50000,980,0.0196,18.42,921.0,1100.64,747.85,0.812,231.09,516.76,69.1,Renewal Pending,Overdue
5578,Meta,Technology,Growth,Priya S.,Interactive Overlay,Multi-Platform,Q1 2025,Mar,51510,1061,0.0206,17.74,913.79,914.73,813.27,0.89,175.67,637.6,78.4,Closed Won,Received
5579,Microsoft,Technology,Enterprise,Sarah K.,Homepage Takeover,Mobile,Q4 2025,Nov,120321,4114,0.0342,43.09,5184.63,4510.56,4780.23,0.922,1979.02,2801.21,58.6,Closed Won,Received
5580,Toyota,Automotive,Growth,Priya S.,Audio Ad,Desktop,Q1 2025,Jan,448040,4883,0.0109,16.15,7235.85,7344.98,5969.58,0.825,1510.3,4459.28,74.7,Closed Won,Overdue
5581,Microsoft,Technology,Enterprise,Maria G.,Audio Ad,Desktop,Q4 2025,Dec,71769,581,0.0081,35.65,2558.56,2722.5,2318.06,0.906,927.22,1390.84,60.0,Closed Won,Overdue
5582,Riot Games,Gaming,Enterprise,Priya S.,Video Pre-Roll,CTV,Q4 2025,Nov,507573,10303,0.0203,39.13,19861.33,21846.48,19364.8,0.975,8559.24,10805.56,55.8,Closed Won,Overdue
5583,Netflix,Entertainment,Enterprise,James L.,Video Pre-Roll,CTV,Q1 2025,Jan,187879,3795,0.0202,31.26,5873.1,7404.87,4933.4,0.84,1455.35,3478.05,70.5,Closed Won,Invoiced
5584,PepsiCo,CPG,Mid-Market,Sarah K.,Video Pre-Roll,CTV,Q3 2025,Jul,239606,5271,0.022,23.85,5714.6,5007.65,4885.98,0.855,1358.3,3527.68,72.2,Closed Won,Received
5585,Toyota,Automotive,Mid-Market,James L.,Sponsored Stream,Desktop,Q2 2025,May,234411,5321,0.0227,28.35,6645.55,6280.26,6738.59,1.014,1819.42,4919.17,73.0,Closed Won,Received
5586,EA Games,Gaming,Enterprise,Alex T.,Interactive Overlay,Multi-Platform,Q1 2025,Mar,261066,2871,0.011,26.51,6920.86,6335.72,5855.05,0.846,1416.92,4438.13,75.8,Closed Won,Received
5587,PepsiCo,CPG,Enterprise,Maria G.,Display Banner,Mobile,Q4 2025,Dec,117114,1698,0.0145,30.6,3583.69,3478.88,3393.75,0.947,1045.28,2348.47,69.2,Closed Won,Invoiced
5588,Nike,Retail,Growth,Alex T.,Sponsored Stream,Mobile,Q2 2025,Apr,50000,1310,0.0262,32.55,1627.5,1801.61,1658.42,1.019,592.06,1066.36,64.3,In Flight,Pending
5589,Intel,Technology,Growth,James L.,Video Pre-Roll,Mobile,Q2 2025,May,101652,2236,0.022,24.48,2488.44,2586.79,2052.96,0.825,435.23,1617.73,78.8,Renewal Pending,Invoiced
5590,Apple,Technology,Growth,James L.,Interactive Overlay,Mobile,Q1 2025,Mar,79993,1791,0.0224,15.39,1231.09,1309.76,1023.04,0.831,292.59,730.45,71.4,Renewal Pending,Overdue
